start,end,name,dna
3290160,3291479,CA_C3155,Genome
3291487,3291912,CA_C3156,Genome
3292089,3292880,CA_C3157,Genome
3292870,3294054,CA_C3158,Genome
3294051,3294668,CA_C3159,Genome
3294661,3295449,CA_C3160,Genome
3295462,3296457,CA_C3161,Genome
3296438,3297025,CA_C3162,Genome
3297026,3298453,CA_C3163,Genome
3298979,3300448,CA_C3164,Genome
3300745,3301227,CA_C3165,Genome
3301342,3301773,CA_C3166,Genome
3301924,3302280,CA_C3167,Genome
3302475,3303134,CA_C3168,Genome
3303326,3304990,CA_C3169,Genome
3304996,3306654,CA_C3170,Genome
3306701,3307774,CA_C3171,Genome
3307805,3308296,CA_C3172,Genome
3308299,3309567,CA_C3173,Genome
3309512,3311155,CA_C3174,Genome
3311688,3311873,CA_C3175,Genome
3312119,3312616,CA_C3176,Genome
3312836,3314230,CA_C3177,Genome
3314268,3315980,CA_C3178,Genome
3316508,3318211,CA_C3179,Genome
3318304,3319260,CA_C3180,Genome
3319277,3320185,CA_C3181,Genome
3320192,3321166,CA_C3182,Genome
3321163,3322134,CA_C3183,Genome
3322194,3322883,CA_C3184,Genome
3322907,3324013,CA_C3185,Genome
3324401,3324799,CA_C3186,Genome
3324834,3325907,CA_C3187,Genome
3325919,3327271,CA_C3188,Genome
3327457,3329898,CA_C3189,Genome
3329909,3330931,CA_C3190,Genome
3330933,3331460,CA_C3191,Genome
3331485,3331946,CA_C3192,Genome
3332201,3332440,CA_C3193,Genome
3338267,3339655,CA_C3194,Genome
3340027,3341415,CA_C3195,Genome
3341919,3343466,CA_C3197,Genome
3343482,3343958,CA_C3198,Genome
3344107,3345072,CA_C3199,Genome
3345072,3345893,CA_C3200,Genome
3345982,3347652,CA_C3201,Genome
3347834,3349642,CA_C3202,Genome
3349730,3350266,CA_C3203,Genome
3350269,3351654,CA_C3204,Genome
3351731,3354118,CA_C3205,Genome
3354877,3355284,CA_C3206,Genome
3355329,3355601,CA_C3207,Genome
3355698,3356081,CA_C3208,Genome
3356091,3356387,CA_C3209,Genome
3356447,3356701,CA_C3210,Genome
3356792,3357067,CA_C3211,Genome
3357159,3358610,CA_C3212,Genome
3358628,3360166,CA_C3213,Genome
3360238,3360789,CA_C3214,Genome
3361034,3362095,CA_C3215,Genome
3362265,3365780,CA_C3216,Genome
3365800,3366363,CA_C3217,Genome
3366516,3367679,CA_C3218,Genome
3367910,3369337,CA_C3219,Genome
3369337,3370023,CA_C3220,Genome
3370331,3371290,CA_C3221,Genome
3371311,3372681,CA_C3222,Genome
3372951,3373238,CA_C3223,Genome
3373366,3374175,CA_C3224,Genome
3374442,3375818,CA_C3225,Genome
3375978,3376301,CA_C3226,Genome
3376719,3377411,CA_C3228,Genome
3377589,3378608,CA_C3229,Genome
3378774,3380126,CA_C3230,Genome
3380280,3380927,CA_C3231,Genome
3381002,3381439,CA_C3232,Genome
3381506,3382213,CA_C3233,Genome
3382347,3383759,CA_C3234,Genome
3383793,3385136,CA_C3235,Genome
3385423,3386361,CA_C3236,Genome
3386375,3387484,CA_C3237,Genome
3387564,3388538,CA_C3238,Genome
3389123,3390214,CA_C3240,Genome
3390366,3391418,CA_C3241,Genome
3391437,3392333,CA_C3242,Genome
3392427,3394226,CA_C3243,Genome
3394331,3395644,CA_C3244,Genome
3395707,3399063,CA_C3245,Genome
3399275,3399826,CA_C3246,Genome
3399966,3400697,CA_C3247,Genome
3400720,3401103,CA_C3248,Genome
3401144,3401596,CA_C3249,Genome
3401711,3402481,CA_C3250,Genome
3402720,3404222,CA_C3251,Genome
3404260,3405072,CA_C3252,Genome
3405276,3406079,CA_C3253,Genome
3406104,3407360,CA_C3254,Genome
3407379,3407633,CA_C3255,Genome
3407711,3408133,CA_C3256,Genome
3408207,3408575,CA_C3257,Genome
3408597,3408911,CA_C3258,Genome
3408918,3409793,CA_C3259,Genome
3410046,3411437,CA_C3260,Genome
3411736,3412203,CA_C3261,Genome
3412330,3413610,CA_C3262,Genome
3413715,3414122,CA_C3263,Genome
3414170,3414571,CA_C3264,Genome
3414653,3415249,CA_C3265,Genome
3415252,3415713,CA_C3266,Genome
3415710,3416282,CA_C3267,Genome
3416363,3417499,CA_C3268,Genome
3417501,3418280,CA_C3269,Genome
3418297,3419037,CA_C3270,Genome
3419228,3419845,CA_C3271,Genome
3420036,3422141,CA_C3272,Genome
3422309,3423811,CA_C3273,Genome
3424074,3426698,CA_C3274,Genome
3426903,3430034,CA_C3275,Genome
3430077,3431111,CA_C3276,Genome
3431138,3433369,CA_C3277,Genome
3433673,3434452,CA_C3278,Genome
3434781,3437207,CA_C3279,Genome
3437236,3439785,CA_C3280,Genome
3439824,3441944,CA_C3281,Genome
3441941,3443695,CA_C3282,Genome
3443783,3444235,CA_C3283,Genome
3444446,3445303,CA_C3284,Genome
3445466,3446866,CA_C3285,Genome
3447320,3448237,CA_C3286,Genome
3448295,3449557,CA_C3287,Genome
3449910,3450656,CA_C3288,Genome
3450669,3452069,CA_C3289,Genome
3452088,3453188,CA_C3290,Genome
3453181,3454407,CA_C3291,Genome
3454397,3454828,CA_C3292,Genome
3454861,3456324,CA_C3293,Genome
3456482,3457492,CA_C3294,Genome
3457702,3459087,CA_C3295,Genome
3459238,3461304,CA_C3296,Genome
3461706,3462431,CA_C3297,Genome
3462586,3463758,CA_C3298,Genome
3464035,3465204,CA_C3299,Genome
3465352,3466929,CA_C3300,Genome
3466948,3468048,CA_C3301,Genome
3468045,3469196,CA_C3302,Genome
3469203,3472436,CA_C3303,Genome
3472547,3473275,CA_C3304,Genome
3474450,3474944,CA_C3306,Genome
3475173,3476087,CA_C3307,Genome
3476093,3477874,CA_C3308,Genome
3478020,3479786,CA_C3309,Genome
3479944,3481257,CA_C3310,Genome
3481453,3483201,CA_C3311,Genome
3483294,3484961,CA_C3312,Genome
3484958,3485185,CA_C3313,Genome
3486197,3486793,CA_C3314,Genome
3487018,3488892,CA_C3315,Genome
3489073,3490605,CA_C3316,Genome
3490757,3491050,CA_C3317,Genome
3491065,3491268,CA_C3318,Genome
3491524,3492861,CA_C3319,Genome
3493002,3494180,CA_C3320,Genome
3494331,3494807,CA_C3321,Genome
3494886,3495377,CA_C3322,Genome
3495511,3495957,CA_C3323,Genome
3495959,3496168,CA_C3324,Genome
3496696,3497505,CA_C3325,Genome
3497518,3498201,CA_C3326,Genome
3498215,3498958,CA_C3327,Genome
3499229,3499840,CA_C3328,Genome
3500256,3501491,CA_C3329,Genome
3501973,3503229,CA_C3330,Genome
3503609,3504796,CA_C3331,Genome
3504817,3505998,CA_C3332,Genome
3506570,3507694,CA_C3333,Genome
3507964,3508500,CA_C3334,Genome
3508628,3509428,CA_C3335,Genome
3509489,3510088,CA_C3336,Genome
3510213,3511001,CA_C3337,Genome
3511107,3511427,CA_C3338,Genome
3511501,3513057,CA_C3339,Genome
3513129,3513782,CA_C3340,Genome
3514066,3514692,CA_C3341,Genome
3514815,3515693,CA_C3342,Genome
3515857,3517179,CA_C3343,Genome
3517158,3517922,CA_C3344,Genome
3518010,3518591,CA_C3345,Genome
3518656,3520074,CA_C3346,Genome
3520108,3521583,CA_C3347,Genome
3521705,3522649,CA_C3348,Genome
3522688,3523545,CA_C3349,Genome
3523661,3524248,CA_C3350,Genome
3524273,3524635,CA_C3351,Genome
3524799,3526910,CA_C3352,Genome
3527087,3527737,CA_C3353,Genome
3527902,3529260,CA_C3354,Genome
3529432,3534819,CA_C3355,Genome
3535180,3535542,CA_C3356,Genome
3535745,3536194,CA_C3357,Genome
3536309,3537154,CA_C3358,Genome
3537541,3538362,CA_C3359,Genome
3538619,3539500,CA_C3360,Genome
3539488,3540426,CA_C3361,Genome
3540585,3541280,CA_C3362,Genome
3541393,3541710,CA_C3363,Genome
3541918,3542856,CA_C3364,Genome
3542891,3543010,CA_C3365,Genome
3543132,3543458,CA_C3366,Genome
3543471,3544553,CA_C3367,Genome
3544824,3546590,CA_C3368,Genome
3546635,3547165,CA_C3369,Genome
3547300,3547827,CA_C3370,Genome
3548076,3550070,CA_C3371,Genome
3550181,3550786,CA_C3372,Genome
3550826,3551791,CA_C3373,Genome
3551806,3552270,CA_C3374,Genome
3552430,3553563,CA_C3375,Genome
3553622,3553966,CA_C3376,Genome
3554205,3555053,CA_C3377,Genome
3555111,3556031,CA_C3378,Genome
3556189,3556767,CA_C3379,Genome
3556769,3557419,CA_C3380,Genome
3557708,3558805,CA_C3381,Genome
3559262,3560494,CA_C3382,Genome
3560777,3561814,CA_C3383,Genome
3561817,3562431,CA_C3384,Genome
3562491,3563732,CA_C3385,Genome
3563732,3564712,CA_C3386,Genome
3564867,3566105,CA_C3387,Genome
3566181,3567329,CA_C3388,Genome
3567510,3573329,CA_C3389,Genome
3573536,3574648,CA_C3390,Genome
3574667,3576406,CA_C3391,Genome
3576543,3577703,CA_C3392,Genome
3577904,3578239,CA_C3393,Genome
3578261,3578551,CA_C3394,Genome
3578654,3579757,CA_C3395,Genome
3579835,3580650,CA_C3396,Genome
3580995,3582707,CA_C3397,Genome
3582765,3583262,CA_C3398,Genome
3583360,3583710,CA_C3399,Genome
3583781,3584749,CA_C3400,Genome
3584912,3585307,CA_C3401,Genome
3585369,3586571,CA_C3402,Genome
3586583,3587566,CA_C3403,Genome
3587566,3588309,CA_C3404,Genome
3588319,3589263,CA_C3405,Genome
3589250,3589816,CA_C3406,Genome
3590172,3591467,CA_C3407,Genome
3591546,3593438,CA_C3408,Genome
3593550,3594509,CA_C3409,Genome
3594667,3595464,CA_C3410,Genome
3595764,3597455,CA_C3411,Genome
3597531,3598079,CA_C3412,Genome
3598332,3598763,CA_C3413,Genome
3598817,3600550,CA_C3414,Genome
3600534,3602417,CA_C3415,Genome
3602446,3603711,CA_C3416,Genome
3604062,3604547,CA_C3417,Genome
3604583,3605050,CA_C3418,Genome
3605074,3605697,CA_C3419,Genome
3606023,3607057,CA_C3420,Genome
3607120,3607722,CA_C3421,Genome
3607930,3609267,CA_C3422,Genome
3609481,3609999,CA_C3423,Genome
3610162,3610869,CA_C3424,Genome
3611039,3612595,CA_C3425,Genome
3612597,3613934,CA_C3426,Genome
3614032,3614529,CA_C3427,Genome
3614601,3616304,CA_C3428,Genome
3616468,3617121,CA_C3429,Genome
3617114,3618307,CA_C3430,Genome
3618410,3620599,CA_C3431,Genome
3620729,3621844,CA_C3432,Genome
3622062,3622619,CA_C3433,Genome
3622612,3623970,CA_C3434,Genome
3623967,3624434,CA_C3435,Genome
3624958,3627465,CA_C3436,Genome
3627534,3629159,CA_C3437,Genome
3629174,3629548,CA_C3438,Genome
3629823,3630692,CA_C3439,Genome
3630792,3631082,CA_C3440,Genome
3631171,3634020,CA_C3441,Genome
3634208,3638566,CA_C3442,Genome
3638752,3639579,CA_C3443,Genome
3639671,3641059,CA_C3444,Genome
3641198,3641641,CA_C3445,Genome
3641651,3642559,CA_C3446,Genome
3642664,3643350,CA_C3447,Genome
3643483,3644055,CA_C3448,Genome
3644072,3644989,CA_C3449,Genome
3645118,3646041,CA_C3450,Genome
3646257,3647633,CA_C3451,Genome
3647630,3649231,CA_C3452,Genome
3649308,3650741,CA_C3453,Genome
3651191,3652126,CA_C3454,Genome
3652401,3652790,CA_C3455,Genome
3652787,3653326,CA_C3456,Genome
3653485,3654942,CA_C3457,Genome
3655260,3656057,CA_C3458,Genome
3656502,3657530,CA_C3459,Genome
3657738,3658235,CA_C3460,Genome
3658495,3661224,CA_C3461,Genome
3661697,3662485,CA_C3462,Genome
3663259,3663588,CA_C3464,Genome
3663710,3664246,CA_C3465,Genome
3664373,3665251,CA_C3466,Genome
3665321,3666205,CA_C3467,Genome
3666507,3667628,CA_C3468,Genome
3667802,3670840,CA_C3469,Genome
3670837,3671007,CA_C3470,Genome
3671273,3672256,CA_C3471,Genome
3672333,3673370,CA_C3472,Genome
3674366,3675775,CA_C3474,Genome
3675890,3676621,CA_C3475,Genome
3676745,3678493,CA_C3476,Genome
3679350,3679955,CA_C3478,Genome
3680096,3680212,CA_C3479,Genome
3680287,3680412,CA_C3480,Genome
3680458,3681036,CA_C3481,Genome
3681229,3682413,CA_C3482,Genome
3682448,3683257,CA_C3483,Genome
3683454,3684329,CA_C3484,Genome
3684507,3684971,CA_C3485,Genome
3685127,3685762,CA_C3486,Genome
3686027,3686368,CA_C3487,Genome
3686456,3686782,CA_C3488,Genome
3686875,3687234,CA_C3489,Genome
3687344,3687799,CA_C3490,Genome
3688054,3688491,CA_C3491,Genome
3688741,3689613,CA_C3492,Genome
3689655,3690095,CA_C3493,Genome
3690162,3691064,CA_C3494,Genome
3691208,3691762,CA_C3495,Genome
3691912,3692232,CA_C3496,Genome
3692400,3692813,CA_C3497,Genome
3692837,3693724,CA_C3498,Genome
3693780,3694595,CA_C3499,Genome
3694654,3695973,CA_C3500,Genome
3696372,3697382,CA_C3501,Genome
3697563,3698276,CA_C3502,Genome
3698547,3699575,CA_C3503,Genome
3699691,3700212,CA_C3504,Genome
3700449,3701021,CA_C3505,Genome
3701047,3702225,CA_C3506,Genome
3702365,3702745,CA_C3507,Genome
3702772,3703950,CA_C3508,Genome
3704044,3704796,CA_C3509,Genome
3705037,3707079,CA_C3510,Genome
3707576,3709297,CA_C3511,Genome
3709698,3710459,CA_C3512,Genome
3710554,3710862,CA_C3513,Genome
3711002,3712414,CA_C3514,Genome
3713056,3714222,CA_C3515,Genome
3714551,3715603,CA_C3516,Genome
3715608,3716300,CA_C3517,Genome
3716587,3717174,CA_C3518,Genome
3717187,3717840,CA_C3519,Genome
3717860,3718804,CA_C3520,Genome
3719242,3719709,CA_C3521,Genome
3719690,3720784,CA_C3522,Genome
3720849,3721340,CA_C3523,Genome
3721337,3721525,CA_C3524,Genome
3722799,3723305,CA_C3525,Genome
3723508,3723879,CA_C3526,Genome
3723895,3724071,CA_C3527,Genome
3724580,3725149,CA_C3528,Genome
3725143,3725592,CA_C3529,Genome
3725694,3725948,CA_C3530,Genome
3726188,3726661,CA_C3531,Genome
3726788,3727108,CA_C3532,Genome
3727453,3729168,CA_C3534,Genome
3729301,3732282,CA_C3535,Genome
3732390,3732869,CA_C3536,Genome
3732960,3733460,CA_C3537,Genome
3733818,3734603,CA_C3538,Genome
3734636,3735892,CA_C3539,Genome
3736124,3736285,CA_C3540,Genome
3736428,3736976,CA_C3541,Genome
3737193,3737663,CA_C3542,Genome
3738006,3739100,CA_C3543,Genome
3739152,3740255,CA_C3544,Genome
3740504,3741337,CA_C3545,Genome
3741504,3743537,CA_C3546,Genome
3743590,3744021,CA_C3547,Genome
3744073,3744264,CA_C3548,Genome
3744425,3745618,CA_C3549,Genome
3745916,3747094,CA_C3550,Genome
3747109,3747825,CA_C3551,Genome
3748029,3748991,CA_C3552,Genome
3749120,3750127,CA_C3553,Genome
3750410,3751663,CA_C3554,Genome
3751750,3752274,CA_C3555,Genome
3752444,3752848,CA_C3556,Genome
3754510,3755829,CA_C3558,Genome
3756182,3756868,CA_C3559,Genome
3756869,3757570,CA_C3560,Genome
3757587,3760115,CA_C3561,Genome
3760611,3761240,CA_C3562,Genome
3761256,3762989,CA_C3563,Genome
3763054,3764331,CA_C3564,Genome
3764781,3766136,CA_C3565,Genome
3766674,3768803,CA_C3567,Genome
3769071,3769895,CA_C3568,Genome
3769912,3770769,CA_C3569,Genome
3770796,3772139,CA_C3570,Genome
3772226,3772651,CA_C3571,Genome
3772672,3773151,CA_C3572,Genome
3773190,3774425,CA_C3573,Genome
3774453,3775202,CA_C3574,Genome
3775212,3776138,CA_C3575,Genome
3776151,3777083,CA_C3576,Genome
3777142,3777372,CA_C3577,Genome
3777415,3778392,CA_C3578,Genome
3778397,3778861,CA_C3579,Genome
3778901,3779968,CA_C3580,Genome
3780202,3780807,CA_C3581,Genome
3781038,3781592,CA_C3582,Genome
3781604,3782935,CA_C3583,Genome
3782951,3784273,CA_C3584,Genome
3784263,3784943,CA_C3585,Genome
3785633,3786868,CA_C3586,Genome
3787138,3788124,CA_C3587,Genome
3788111,3789100,CA_C3588,Genome
3790333,3792684,CA_C3589,Genome
3792850,3794067,CA_C3590,Genome
3794062,3794808,CA_C3591,Genome
3794882,3795082,CA_C3592,Genome
3795231,3796517,CA_C3593,Genome
3796638,3797834,CA_C3594,Genome
3797927,3799300,CA_C3595,Genome
3799513,3800037,CA_C3596,Genome
3800115,3800660,CA_C3597,Genome
3800735,3801280,CA_C3598,Genome
3801709,3801900,CA_C3599,Genome
3801901,3802761,CA_C3600,Genome
3802864,3803472,CA_C3601,Genome
3803487,3803978,CA_C3602,Genome
3804011,3804688,CA_C3603,Genome
3804928,3806646,CA_C3604,Genome
3806754,3808070,CA_C3605,Genome
3808155,3808763,CA_C3606,Genome
3808833,3809759,CA_C3607,Genome
3810107,3811045,CA_C3608,Genome
3811057,3811797,CA_C3609,Genome
3811797,3812789,CA_C3610,Genome
3812853,3815441,CA_C3611,Genome
3815762,3816154,CA_C3612,Genome
3816330,3817244,CA_C3613,Genome
3817250,3818350,CA_C3614,Genome
3818363,3819517,CA_C3615,Genome
3819519,3820211,CA_C3616,Genome
3820686,3821201,CA_C3617,Genome
3821266,3821997,CA_C3618,Genome
3822011,3822664,CA_C3619,Genome
3822729,3823523,CA_C3620,Genome
3823786,3823974,CA_C3621,Genome
3824260,3825261,CA_C3622,Genome
3825258,3826028,CA_C3623,Genome
3826035,3826445,CA_C3624,Genome
3826448,3827113,CA_C3625,Genome
3827117,3827704,CA_C3626,Genome
3827729,3828397,CA_C3627,Genome
3828428,3829396,CA_C3628,Genome
3829396,3830415,CA_C3629,Genome
3830428,3831348,CA_C3630,Genome
3831360,3832292,CA_C3631,Genome
3832409,3834106,CA_C3632,Genome
3834592,3836244,CA_C3634,Genome
3836318,3837370,CA_C3635,Genome
3837285,3838307,CA_C3636,Genome
3838320,3839237,CA_C3637,Genome
3839255,3840175,CA_C3638,Genome
3840211,3840429,CA_C3639,Genome
3840768,3842417,CA_C3640,Genome
3842492,3843472,CA_C3641,Genome
3843459,3844481,CA_C3642,Genome
3844492,3845418,CA_C3643,Genome
3845437,3846357,CA_C3644,Genome
3846471,3846692,CA_C3645,Genome
3847040,3847738,CA_C3646,Genome
3847785,3848030,CA_C3647,Genome
3848232,3849110,CA_C3648,Genome
3849693,3849947,CA_C3649,Genome
3850027,3851094,CA_C3650,Genome
3851618,3853063,CA_C3651,Genome
3853108,3854799,CA_C3652,Genome
3855048,3855467,CA_C3653,Genome
3855645,3855902,CA_C3654,Genome
3855958,3858414,CA_C3655,Genome
3858433,3858699,CA_C3656,Genome
3858980,3860428,CA_C3657,Genome
3860585,3861274,CA_C3658,Genome
3861363,3862157,CA_C3659,Genome
3862248,3863183,CA_C3660,Genome
3863235,3864203,CA_C3661,Genome
3864291,3865667,CA_C3662,Genome
3865664,3866341,CA_C3663,Genome
3866497,3866967,CA_C3664,Genome
3867028,3867825,CA_C3665,Genome
3867921,3868244,CA_C3666,Genome
3868764,3870224,CA_C3668,Genome
3870221,3870682,CA_C3669,Genome
3870813,3871658,CA_C3670,Genome
3871658,3872551,CA_C3671,Genome
3872569,3873960,CA_C3672,Genome
3874104,3875261,CA_C3673,Genome
3875445,3875867,CA_C3674,Genome
3876197,3876781,CA_C3675,Genome
3876878,3877804,CA_C3676,Genome
3878027,3878725,CA_C3677,Genome
3878739,3881441,CA_C3678,Genome
3881508,3881852,CA_C3679,Genome
3881855,3882472,CA_C3680,Genome
3882490,3884547,CA_C3681,Genome
3884569,3886242,CA_C3682,Genome
3886867,3888882,CA_C3683,Genome
3888957,3890561,CA_C3684,Genome
3890718,3891002,CA_C3685,Genome
3891016,3891753,CA_C3686,Genome
3891923,3892513,CA_C3687,Genome
3892795,3894903,CA_C3688,Genome
3895057,3895470,CA_C3689,Genome
3895470,3895925,CA_C3690,Genome
3896167,3896313,CA_C3691,Genome
3896443,3897003,CA_C3692,Genome
3897381,3897506,CA_C3693,Genome
3898992,3901817,CA_C3696,Genome
3902422,3902727,CA_C3697,Genome
3903106,3903555,CA_C3698,Genome
3904309,3904788,CA_C3700,Genome
3905670,3906167,CA_C3701,Genome
3906169,3907446,CA_C3702,Genome
3907635,3908465,CA_C3703,Genome
3908484,3910598,CA_C3704,Genome
3910595,3910867,CA_C3705,Genome
3910881,3911192,CA_C3706,Genome
3911185,3911571,CA_C3707,Genome
3911568,3912026,CA_C3708,Genome
3912019,3916515,CA_C3709,Genome
3916525,3917640,CA_C3710,Genome
3917627,3917899,CA_C3711,Genome
3917883,3918425,CA_C3712,Genome
3918403,3918693,CA_C3713,Genome
3919500,3919955,CA_C3714,Genome
3920086,3921414,CA_C3715,Genome
3921429,3923333,CA_C3716,Genome
3923350,3923793,CA_C3717,Genome
3923797,3925782,CA_C3718,Genome
3925782,3926783,CA_C3719,Genome
3926805,3927122,CA_C3720,Genome
3927312,3928148,CA_C3721,Genome
3928341,3928613,CA_C3722,Genome
3928639,3929073,CA_C3723,Genome
3929096,3929383,CA_C3724,Genome
3929481,3929678,CA_C3725,Genome
3929671,3930558,CA_C3726,Genome
3930696,3931283,CA_C3727,Genome
3931335,3931844,CA_C3728,Genome
3931896,3932747,CA_C3729,Genome
3932763,3933524,CA_C3730,Genome
3933670,3934452,CA_C3731,Genome
3934488,3935207,CA_C3732,Genome
3935232,3937112,CA_C3733,Genome
3937124,3938503,CA_C3734,Genome
3938596,3939225,CA_C3735,Genome
3939261,3940025,CA_C3736,Genome
3940048,3940263,CA_C3737,Genome
3940241,3940600,CA_C3738,Genome
3940647,3940781,CA_C3739,Genome
43,798,CA_P0001,Plasmid
1359,3944,CA_P0002,Plasmid
4107,6680,CA_P0003,Plasmid
6984,7931,CA_P0004,Plasmid
8059,8373,CA_P0005,Plasmid
8487,9200,CA_P0006,Plasmid
9207,9290,CA_P0007,Plasmid
9320,9526,CA_P0008,Plasmid
10015,11094,CA_P0009,Plasmid
11140,12549,CA_P0010,Plasmid
13016,13348,CA_P0012,Plasmid
13430,14539,CA_P0013,Plasmid
14568,15527,CA_P0014,Plasmid
15822,16667,CA_P0015,Plasmid
16664,17173,CA_P0016,Plasmid
17674,18768,CA_P0017,Plasmid
18798,19016,CA_P0018,Plasmid
19035,20219,CA_P0019,Plasmid
20244,21845,CA_P0020,Plasmid
21876,22091,CA_P0021,Plasmid
22283,23368,CA_P0022,Plasmid
23499,23981,CA_P0023,Plasmid
24308,24769,CA_P0024,Plasmid
24954,26618,CA_P0025,Plasmid
26782,27360,CA_P0026,Plasmid
27517,29364,CA_P0027,Plasmid
29416,29979,CA_P0028,Plasmid
30112,31311,CA_P0029,Plasmid
31330,31893,CA_P0030,Plasmid
31999,32286,CA_P0031,Plasmid
32400,32720,CA_P0032,Plasmid
32783,33139,CA_P0033,Plasmid
33317,33637,CA_P0034,Plasmid
33722,36298,CA_P0035,Plasmid
36772,37500,CA_P0036,Plasmid
37519,38148,CA_P0037,Plasmid
38411,38701,CA_P0038,Plasmid
38787,39206,CA_P0039,Plasmid
39498,40829,CA_P0040,Plasmid
41127,41507,CA_P0041,Plasmid
41674,42222,CA_P0042,Plasmid
42274,43578,CA_P0043,Plasmid
43702,44697,CA_P0044,Plasmid
44778,45998,CA_P0045,Plasmid
46233,46799,CA_P0046,Plasmid
46802,47548,CA_P0047,Plasmid
47893,49041,CA_P0048,Plasmid
49363,50589,CA_P0049,Plasmid
50765,52258,CA_P0050,Plasmid
52305,53027,CA_P0051,Plasmid
53038,53481,CA_P0052,Plasmid
53626,54582,CA_P0053,Plasmid
54616,55365,CA_P0054,Plasmid
55714,56517,CA_P0055,Plasmid
56818,57954,CA_P0056,Plasmid
58017,59138,CA_P0057,Plasmid
59107,59727,CA_P0058,Plasmid
60118,61308,CA_P0059,Plasmid
61507,62169,CA_P0060,Plasmid
62341,62616,CA_P0061,Plasmid
62845,63318,CA_P0062,Plasmid
63631,64926,CA_P0063,Plasmid
65300,66187,CA_P0064,Plasmid
66595,68667,CA_P0065,Plasmid
69541,70518,CA_P0066,Plasmid
70552,71358,CA_P0067,Plasmid
71378,72289,CA_P0068,Plasmid
72543,72950,CA_P0069,Plasmid
73055,73906,CA_P0070,Plasmid
74067,75437,CA_P0071,Plasmid
76046,76222,CA_P0072,Plasmid
76370,78565,CA_P0073,Plasmid
78578,79096,CA_P0074,Plasmid
79205,79906,CA_P0075,Plasmid
80094,80870,CA_P0076,Plasmid
80971,82002,CA_P0077,Plasmid
82040,83218,CA_P0078,Plasmid
83321,83905,CA_P0079,Plasmid
84265,85236,CA_P0080,Plasmid
85467,85727,CA_P0081,Plasmid
85834,86400,CA_P0082,Plasmid
86595,87359,CA_P0083,Plasmid
87686,88051,CA_P0084,Plasmid
88076,88279,CA_P0085,Plasmid
88460,89665,CA_P0086,Plasmid
90718,91284,CA_P0087,Plasmid
91286,92530,CA_P0088,Plasmid
93168,93815,CA_P0089,Plasmid
93821,94669,CA_P0090,Plasmid
94702,94932,CA_P0091,Plasmid
94976,95197,CA_P0092,Plasmid
95156,97177,CA_P0093,Plasmid
97187,98131,CA_P0094,Plasmid
99168,99500,CA_P0096,Plasmid
99519,100418,CA_P0097,Plasmid
100797,102482,CA_P0098,Plasmid
102908,104797,CA_P0099,Plasmid
105222,105797,CA_P0100,Plasmid
105926,106165,CA_P0101,Plasmid
106526,109702,CA_P0102,Plasmid
109863,110270,CA_P0103,Plasmid
110272,111321,CA_P0104,Plasmid
111324,111734,CA_P0105,Plasmid
111784,113544,CA_P0106,Plasmid
113673,114131,CA_P0107,Plasmid
114217,114759,CA_P0108,Plasmid
114920,116557,CA_P0109,Plasmid
116756,117169,CA_P0110,Plasmid
117240,117728,CA_P0111,Plasmid
117904,118215,CA_P0112,Plasmid
118611,119318,CA_P0113,Plasmid
119550,121145,CA_P0114,Plasmid
121197,122573,CA_P0115,Plasmid
122675,123631,CA_P0116,Plasmid
123711,124994,CA_P0117,Plasmid
125085,126851,CA_P0118,Plasmid
126868,128628,CA_P0119,Plasmid
128646,130763,CA_P0120,Plasmid
131085,132716,CA_P0121,Plasmid
132777,133496,CA_P0122,Plasmid
133702,134199,CA_P0123,Plasmid
134414,135595,CA_P0124,Plasmid
135755,136096,CA_P0125,Plasmid
136089,137318,CA_P0126,Plasmid
137518,138165,CA_P0127,Plasmid
138365,139810,CA_P0128,Plasmid
139943,140686,CA_P0129,Plasmid
140963,141385,CA_P0130,Plasmid
141612,143081,CA_P0131,Plasmid
143086,143262,CA_P0132,Plasmid
143316,144110,CA_P0133,Plasmid
144202,145170,CA_P0134,Plasmid
145186,146190,CA_P0135,Plasmid
146197,147369,CA_P0136,Plasmid
147373,148491,CA_P0137,Plasmid
148507,149847,CA_P0138,Plasmid
149854,150090,CA_P0139,Plasmid
150495,151889,CA_P0140,Plasmid
151995,152870,CA_P0141,Plasmid
152888,154303,CA_P0142,Plasmid
154300,154743,CA_P0143,Plasmid
154733,155164,CA_P0144,Plasmid
155177,155437,CA_P0145,Plasmid
155427,156860,CA_P0146,Plasmid
156940,157617,CA_P0147,Plasmid
157821,158639,CA_P0148,Plasmid
158912,160216,CA_P0149,Plasmid
160566,162371,CA_P0150,Plasmid
162636,164894,CA_P0151,Plasmid
164923,165495,CA_P0152,Plasmid
165625,165972,CA_P0153,Plasmid
165962,166639,CA_P0154,Plasmid
166655,166894,CA_P0155,Plasmid
167061,168014,CA_P0156,Plasmid
168036,168767,CA_P0157,Plasmid
169010,170311,CA_P0158,Plasmid
170386,170868,CA_P0159,Plasmid
170962,173865,CA_P0160,Plasmid
174190,175146,CA_P0161,Plasmid
175810,178398,CA_P0162,Plasmid
178459,179115,CA_P0163,Plasmid
179117,179782,CA_P0164,Plasmid
179848,180582,CA_P0165,Plasmid
180815,180976,CA_P0166,Plasmid
180992,181546,CA_P0167,Plasmid
181586,183868,CA_P0168,Plasmid
